//X Y Z Nx Ny Nz
35046.39453125 10127.10449219 5959.03906250 0.090919 -0.995830 0.007487
38091.52734375 10407.30957031 6286.83007813 0.090919 -0.995830 0.007487
38316.64843750 10425.88867188 6061.30273438 0.090919 -0.995830 0.007487
35895.25390625 10203.76269531 5880.65625000 0.090919 -0.995830 0.007487
35661.19140625 10182.05175781 5835.27783203 0.090919 -0.995830 0.007487
35038.17968750 10134.55664063 6917.42187500 0.090919 -0.995830 0.007487
58603.96875000 2145.28222656 -5851.21728516 0.060563 -0.030813 0.997689
59380.74218750 1510.93310547 -5916.78369141 0.060563 -0.030813 0.997689
59925.14062500 2378.69799805 -5923.47021484 0.060563 -0.030813 0.997689
60823.48437500 2942.23217773 -5960.48779297 0.060563 -0.030813 0.997689
59831.08593750 939.71862793 -5960.88330078 0.060563 -0.030813 0.997689
59837.91406250 1204.68078613 -5953.36572266 0.060563 -0.030813 0.997689
61622.33203125 413.86499023 -6084.04687500 0.060563 -0.030813 0.997689
62242.60156250 135.36279297 -6129.58056641 0.060563 -0.030813 0.997689
60143.17578125 886.60888672 -5981.18994141 0.060563 -0.030813 0.997689
61520.10937500 336.20751953 -6080.23925781 0.060563 -0.030813 0.997689
62144.43750000 324.19067383 -6118.04296875 0.060563 -0.030813 0.997689
59127.56250000 1787.75195313 -5893.31640625 0.060563 -0.030813 0.997689
61351.44531250 346.05566406 -6069.82910156 0.060563 -0.030813 0.997689
58244.26953125 1548.53454590 -5847.49853516 0.060563 -0.030813 0.997689
57871.51171875 1949.71826172 -5807.71875000 0.085035 -0.051905 0.995025
56429.65234375 1776.12744141 -5694.71435547 0.085035 -0.051905 0.995025
55794.90234375 3226.51049805 -5565.64648438 0.085035 -0.051905 0.995025
58652.79687500 3997.47631836 -5767.45410156 0.085035 -0.051905 0.995025
57541.59765625 3136.12939453 -5718.16259766 0.085035 -0.051905 0.995025
55023.66796875 2624.37377930 -5531.66015625 0.085035 -0.051905 0.995025
58579.98437500 3242.17163086 -5800.53125000 0.085035 -0.051905 0.995025
57457.75390625 1296.73168945 -5806.62646484 0.085035 -0.051905 0.995025
56712.99218750 1981.19921875 -5708.03906250 0.085035 -0.051905 0.995025
58927.80468750 3234.25488281 -5830.37841797 0.085035 -0.051905 0.995025
57596.62890625 2787.02832031 -5740.95605469 0.085035 -0.051905 0.995025
55072.04687500 3929.81958008 -5467.93457031 0.085035 -0.051905 0.995025
56833.83203125 2999.85522461 -5665.34521484 0.085035 -0.051905 0.995025
58159.59765625 4197.80908203 -5715.30712891 0.085035 -0.051905 0.995025
44515.82812500 10864.17382813 3685.25830078 0.068330 -0.997618 0.009461
43146.77343750 10782.20117188 4799.77880859 0.068330 -0.997618 0.009461
43411.56640625 10788.38574219 3634.63452148 0.068330 -0.997618 0.009461
43171.79296875 10782.98632813 4709.40527344 0.068330 -0.997618 0.009461
44005.21875000 10824.34277344 3191.76538086 0.068330 -0.997618 0.009461
43581.61718750 10819.40039063 5542.03173828 0.068330 -0.997618 0.009461
45140.51171875 10898.08300781 2833.45361328 0.068330 -0.997618 0.009461
41186.53515625 10641.97558594 4151.01123047 0.068330 -0.997618 0.009461
43782.38671875 10809.60546875 3236.14160156 0.068330 -0.997618 0.009461
44059.69531250 10828.71289063 3256.22119141 0.068330 -0.997618 0.009461
44211.75000000 10850.44042969 4372.13281250 0.068330 -0.997618 0.009461
38784.13671875 10464.07714844 8320.55566406 0.077179 -0.996990 0.007401
40368.56640625 10593.44726563 8980.83789063 0.077179 -0.996990 0.007401
42456.17968750 10741.74218750 7113.92871094 0.077179 -0.996990 0.007401
42754.09375000 10761.90722656 6724.29687500 0.077179 -0.996990 0.007401
40992.67578125 10643.15234375 9086.15332031 0.077179 -0.996990 0.007401
41544.48828125 10679.64160156 8257.99511719 0.077179 -0.996990 0.007401
42625.03515625 10757.67089844 7448.69335938 0.077179 -0.996990 0.007401
40904.53125000 10635.03027344 8935.17675781 0.077179 -0.996990 0.007401
43590.69921875 10824.68066406 6389.14892578 0.077179 -0.996990 0.007401
41182.05468750 10660.32714844 9376.53906250 0.077179 -0.996990 0.007401
42274.80468750 10736.39453125 8206.84570313 0.077179 -0.996990 0.007401
37392.78125000 10354.61132813 7818.14648438 0.074606 -0.997199 -0.005254
39656.06640625 10527.50781250 6727.14697266 0.074606 -0.997199 -0.005254
38979.59765625 10475.72265625 7078.86865234 0.074606 -0.997199 -0.005254
39912.32421875 10555.04785156 4722.22998047 0.074606 -0.997199 -0.005254
39807.83593750 10538.02343750 6908.66992188 0.074606 -0.997199 -0.005254
38603.57812500 10446.80468750 7305.76269531 0.074606 -0.997199 -0.005254
37595.17187500 10368.75683594 8031.34326172 0.074606 -0.997199 -0.005254
38171.94140625 10412.71386719 7777.71582031 0.074606 -0.997199 -0.005254
40809.53906250 10619.53417969 5247.41894531 0.074606 -0.997199 -0.005254
42182.42578125 10719.74707031 5687.56054688 0.074606 -0.997199 -0.005254
40406.12890625 10588.04101563 5601.71923828 0.074606 -0.997199 -0.005254
44287.54687500 10878.68164063 8599.61523438 0.069985 -0.997543 0.003134
43715.31250000 10835.43554688 7064.74560547 0.069985 -0.997543 0.003134
45877.01562500 10988.48828125 8145.34472656 0.069985 -0.997543 0.003134
45343.69531250 10950.62988281 7833.68310547 0.069985 -0.997543 0.003134
45629.23828125 10970.13964844 7652.82617188 0.069985 -0.997543 0.003134
44555.51171875 10893.82714844 6982.75781250 0.069985 -0.997543 0.003134
44598.10156250 10902.97558594 9809.40722656 0.069985 -0.997543 0.003134
43955.99609375 10856.64843750 9092.50683594 0.069985 -0.997543 0.003134
47297.93750000 11091.56445313 9985.68359375 0.069985 -0.997543 0.003134
45409.32031250 10958.91406250 9529.75976563 0.069985 -0.997543 0.003134
41533.07421875 10688.70507813 9529.72656250 0.069985 -0.997543 0.003134
42399.00781250 10748.00195313 9042.05273438 0.069985 -0.997543 0.003134
43076.55078125 10792.06738281 7594.57812500 0.069985 -0.997543 0.003134
44369.71093750 10885.42871094 9065.70312500 0.069985 -0.997543 0.003134
43150.93359375 10799.23339844 8500.25976563 0.069985 -0.997543 0.003134
46426.87109375 11030.29980469 9736.93750000 0.069985 -0.997543 0.003134
47670.07421875 10992.43261719 773.70428467 0.064116 -0.996521 0.053249
49235.57812500 11040.49511719 -190.27706909 0.064116 -0.996521 0.053249
47463.59765625 10963.66503906 479.00329590 0.064116 -0.996521 0.053249
49760.96484375 11036.72558594 -888.05725098 0.064116 -0.996521 0.053249
48428.40625000 11025.06542969 482.63659668 0.064116 -0.996521 0.053249
48389.19140625 10975.46679688 -403.45828247 0.064116 -0.996521 0.053249
49443.42968750 11031.22949219 -612.55786133 0.064116 -0.996521 0.053249
48348.86328125 11049.59765625 1038.97473145 0.064116 -0.996521 0.053249
53968.78906250 11317.46875000 1055.15966797 0.026244 -0.998331 0.051439
52933.26171875 11257.83496094 411.30126953 0.026244 -0.998331 0.051439
52306.09375000 11216.70410156 -77.96060181 0.026244 -0.998331 0.051439
52798.87109375 11224.33984375 -182.44812012 0.026244 -0.998331 0.051439
61913.07031250 2260.58007813 -6032.35253906 0.038929 -0.038929 0.998483
63116.58984375 2272.01440430 -6079.83642578 0.038929 -0.038929 0.998483
62271.15625000 239.95996094 -6127.55126953 0.038929 -0.038929 0.998483
64298.89843750 4263.20996094 -6047.17773438 0.038929 -0.038929 0.998483
63466.20703125 4322.47705078 -6011.63378906 0.038929 -0.038929 0.998483
60386.83203125 4279.24414063 -5890.69970703 0.038929 -0.038929 0.998483
62585.24609375 2050.19995117 -6067.55517578 0.038929 -0.038929 0.998483
63328.42187500 3110.96923828 -6054.67089844 0.038929 -0.038929 0.998483
62949.45312500 1854.83715820 -6089.88867188 0.038929 -0.038929 0.998483
61550.83984375 2919.85595703 -5991.51660156 0.038929 -0.038929 0.998483
47691.47656250 11112.89843750 8857.21875000 0.059699 -0.998124 0.013616
49014.34375000 11158.11132813 6577.93115234 0.059699 -0.998124 0.013616
50274.94921875 11238.20214844 6931.07177734 0.059699 -0.998124 0.013616
48605.17578125 11142.25097656 7154.85205078 0.059699 -0.998124 0.013616
49566.71484375 11184.53613281 6141.10888672 0.059699 -0.998124 0.013616
49073.28515625 11184.81933594 8161.39306641 0.059699 -0.998124 0.013616
47449.86718750 11086.65527344 8046.17089844 0.059699 -0.998124 0.013616
47208.59765625 11045.36816406 6207.23779297 0.059699 -0.998124 0.013616
47016.66015625 11032.79003906 6127.23681641 0.059699 -0.998124 0.013616
47992.28906250 11114.85253906 7770.64892578 0.059699 -0.998124 0.013616
50710.92968750 11253.67773438 6219.18847656 0.059699 -0.998124 0.013616
50031.82421875 11218.82617188 6594.86376953 0.059699 -0.998124 0.013616
49546.72265625 11192.69628906 6778.96923828 0.059699 -0.998124 0.013616
47850.41796875 11113.67089844 8265.38281250 0.059699 -0.998124 0.013616
48073.33593750 11122.10156250 7936.63818359 0.059699 -0.998124 0.013616
49453.23437500 11205.04589844 8000.81542969 0.059699 -0.998124 0.013616
45130.90625000 10919.71093750 6058.07617188 0.059699 -0.998124 0.013616
52560.32812500 11299.94531250 3277.16308594 0.049043 -0.998600 0.019826
53194.07031250 11321.20703125 2733.47875977 0.049043 -0.998600 0.019826
53931.56250000 11338.05371094 1686.07373047 0.049043 -0.998600 0.019826
51702.73046875 11197.01953125 118.05949402 0.049043 -0.998600 0.019826
53830.41015625 11329.47656250 1500.59545898 0.049043 -0.998600 0.019826
53652.89062500 11329.45605469 1964.62133789 0.049043 -0.998600 0.019826
51734.62109375 11255.71484375 3117.44873047 0.049043 -0.998600 0.019826
51916.91015625 11297.56835938 4838.15429688 0.049043 -0.998600 0.019826
52224.72265625 11244.62402344 1250.80261230 0.049043 -0.998600 0.019826
46858.10156250 10999.68750000 2015.02600098 0.048941 -0.998606 0.019785
51044.53906250 11175.43261719 653.83007813 0.048941 -0.998606 0.019785
49312.77734375 11116.28613281 1929.70361328 0.048941 -0.998606 0.019785
48122.83593750 11063.59082031 2172.34863281 0.048941 -0.998606 0.019785
48833.02343750 11100.95312500 2338.45166016 0.048941 -0.998606 0.019785
49761.12500000 11111.16503906 524.65136719 0.048941 -0.998606 0.019785
50938.36328125 11196.23925781 2017.09814453 0.048941 -0.998606 0.019785
51304.30859375 11257.63378906 4319.08349609 0.048941 -0.998606 0.019785
48976.29687500 11120.77929688 3018.30322266 0.048941 -0.998606 0.019785
48955.48046875 11099.09277344 1930.40368652 0.048941 -0.998606 0.019785
49769.12890625 11122.83496094 1118.14624023 0.048941 -0.998606 0.019785
48462.31250000 11078.26171875 2084.05371094 0.048941 -0.998606 0.019785
47518.91796875 11032.25683594 2054.12890625 0.048941 -0.998606 0.019785
50737.20312500 11176.81445313 1504.98022461 0.048941 -0.998606 0.019785
49392.65234375 11150.96582031 3551.27343750 0.048941 -0.998606 0.019785
51524.78515625 11201.21777344 793.46679688 0.048941 -0.998606 0.019785
51153.91796875 11186.04199219 934.77441406 0.048941 -0.998606 0.019785
49652.32421875 11145.95703125 2630.08544922 0.048941 -0.998606 0.019785
48650.57812500 11125.61523438 5693.78271484 0.059086 -0.998239 0.005183
50530.06250000 11237.20898438 5790.39794922 0.059086 -0.998239 0.005183
46810.27734375 11002.39843750 2472.40576172 0.059086 -0.998239 0.005183
47117.65625000 11028.35156250 4214.87500000 0.059086 -0.998239 0.005183
44509.54296875 10879.81054688 5496.47265625 0.059086 -0.998239 0.005183
47865.30468750 11078.71093750 5591.03808594 0.059086 -0.998239 0.005183
44688.61328125 10889.25781250 5239.93115234 0.059086 -0.998239 0.005183
44914.34375000 10904.90234375 5754.17041016 0.059086 -0.998239 0.005183
49251.13281250 11158.44335938 5090.46435547 0.059086 -0.998239 0.005183
45618.26171875 10945.29003906 5474.88085938 0.059086 -0.998239 0.005183
48446.73046875 11105.65234375 3921.45068359 0.059086 -0.998239 0.005183
48484.24609375 11111.10937500 4647.63867188 0.059086 -0.998239 0.005183
48389.71093750 11107.93164063 5188.43457031 0.059086 -0.998239 0.005183
48924.71875000 11137.98437500 4831.99755859 0.059086 -0.998239 0.005183
46433.16406250 10990.05468750 4705.27343750 0.059086 -0.998239 0.005183
48130.82812500 11088.49609375 4264.28417969 0.059086 -0.998239 0.005183
44959.12500000 10904.86035156 5151.04687500 0.059086 -0.998239 0.005183
74948.60937500 2299.33642578 -6289.00146484 0.011228 -0.035726 0.999299
72752.81250000 3617.64916992 -6219.31445313 0.011228 -0.035726 0.999299
72604.42968750 3425.21850586 -6224.40917969 0.011228 -0.035726 0.999299
74105.11718750 1265.07934570 -6315.88232422 0.011228 -0.035726 0.999299
71662.21093750 3081.16748047 -6226.18603516 0.011228 -0.035726 0.999299
73986.86718750 999.13574219 -6323.86279297 0.011228 -0.035726 0.999299
75982.02343750 2241.18676758 -6302.21728516 0.011228 -0.035726 0.999299
73985.86718750 2515.44335938 -6271.04980469 0.011228 -0.035726 0.999299
74684.85156250 3057.60351563 -6259.73974609 0.011228 -0.035726 0.999299
72976.40625000 3509.61303711 -6225.49804688 0.011228 -0.035726 0.999299
77161.59375000 3146.58789063 -6283.46289063 0.011228 -0.035726 0.999299
73498.44531250 4046.55810547 -6212.45410156 0.011228 -0.035726 0.999299
75675.49218750 3957.80761719 -6239.12060547 0.011228 -0.035726 0.999299
75134.64843750 3478.38647461 -6249.95849609 0.011228 -0.035726 0.999299
73724.30468750 2893.43164063 -6255.05517578 0.011228 -0.035726 0.999299
74106.78906250 529.02954102 -6341.53222656 0.011228 -0.035726 0.999299
73990.71875000 3039.23193359 -6252.86279297 0.011228 -0.035726 0.999299
78367.85156250 4255.49609375 -6257.91015625 0.011228 -0.035726 0.999299
73591.84375000 4036.39331055 -6213.81884766 0.011228 -0.035726 0.999299
74063.07812500 4145.87304688 -6215.11035156 0.011228 -0.035726 0.999299
76943.44531250 3913.22729492 -6254.40380859 0.011228 -0.035726 0.999299
70091.03125000 11074.69531250 -4905.43408203 0.015143 -0.810840 0.585072
59015.86328125 11582.58691406 4951.38525391 0.033958 -0.999190 0.021610
58284.46093750 11528.32324219 3573.47998047 0.033958 -0.999190 0.021610
59816.56640625 11576.75878906 3464.73388672 0.033958 -0.999190 0.021610
55801.49218750 11404.29882813 1659.31115723 0.033958 -0.999190 0.021610
60820.53125000 11578.50781250 2016.57250977 0.033958 -0.999190 0.021610
58193.43750000 11546.91503906 4565.63085938 0.033958 -0.999190 0.021610
57406.26953125 11456.39257813 1607.91003418 0.033958 -0.999190 0.021610
58587.87890625 11511.97558594 2360.93847656 0.033958 -0.999190 0.021610
59594.71484375 11555.57617188 2829.94116211 0.033958 -0.999190 0.021610
56856.91015625 11457.85937500 2511.61376953 0.033958 -0.999190 0.021610
57011.71093750 11488.82324219 3697.62182617 0.033958 -0.999190 0.021610
59117.90234375 11523.08105469 2063.91284180 0.033958 -0.999190 0.021610
59076.08203125 11574.28613281 4478.61181641 0.033958 -0.999190 0.021610
60071.53125000 11582.57031250 3343.40112305 0.033958 -0.999190 0.021610
58019.02343750 11542.57714844 4632.02050781 0.033958 -0.999190 0.021610
59145.94531250 11509.69824219 1406.78662109 0.033958 -0.999190 0.021610
88819.15625000 4815.89892578 -6284.46044922 0.005143 -0.048346 0.998817
82113.52343750 5357.72998047 -6226.36767578 0.005143 -0.048346 0.998817
85175.71093750 5339.86328125 -6241.58740234 0.005143 -0.048346 0.998817
88490.94531250 5535.60937500 -6247.46875000 0.005143 -0.048346 0.998817
85374.93750000 5355.51220703 -6241.74902344 0.005143 -0.048346 0.998817
83226.47656250 6726.39257813 -6164.15527344 0.005143 -0.048346 0.998817
80894.66406250 4636.08935547 -6256.21044922 0.005143 -0.048346 0.998817
88317.45312500 6510.18261719 -6198.64648438 0.005143 -0.048346 0.998817
84061.73437500 7596.39990234 -6125.20800781 0.005143 -0.048346 0.998817
85931.23437500 6110.99218750 -6207.13769531 0.005143 -0.048346 0.998817
84384.00000000 8335.49902344 -6090.30712891 0.005143 -0.048346 0.998817
84170.24218750 5399.48339844 -6233.94189453 0.005143 -0.048346 0.998817
85717.70312500 4664.74707031 -6277.38330078 0.005143 -0.048346 0.998817
86009.63281250 5946.25732422 -6215.61962891 0.005143 -0.048346 0.998817
85057.56250000 8398.92089844 -6090.33691406 0.005143 -0.048346 0.998817
80742.53906250 5651.88916016 -6205.45703125 0.005143 -0.048346 0.998817
82004.47656250 6585.03271484 -6165.39697266 0.005143 -0.048346 0.998817
85173.39062500 5420.54003906 -6237.60253906 0.005143 -0.048346 0.998817
84799.11718750 8150.18310547 -6101.37988281 0.005143 -0.048346 0.998817
86797.92968750 6664.50683594 -6183.92822266 0.005143 -0.048346 0.998817
84281.15625000 7839.44921875 -6114.26220703 0.005143 -0.048346 0.998817
83270.39062500 7011.86962891 -6150.29785156 0.005143 -0.048346 0.998817
90749.30468750 4402.73046875 -6313.85253906 0.005143 -0.048346 0.998817
86173.37500000 5832.71826172 -6221.97998047 0.005143 -0.048346 0.998817
88831.72656250 6366.97412109 -6208.10888672 0.005143 -0.048346 0.998817
87174.61718750 6045.50097656 -6216.18603516 0.005143 -0.048346 0.998817
86455.34375000 6402.25927734 -6195.24316406 0.005143 -0.048346 0.998817
87500.17187500 7362.20507813 -6152.84619141 0.005143 -0.048346 0.998817
88975.04687500 5768.57617188 -6238.25927734 0.005143 -0.048346 0.998817
85589.32812500 7199.06835938 -6151.93457031 0.005143 -0.048346 0.998817
89627.36718750 5492.19873047 -6254.92871094 0.005143 -0.048346 0.998817
89470.85156250 6158.06738281 -6221.39355469 0.005143 -0.048346 0.998817
85574.90625000 6239.26074219 -6199.14990234 0.005143 -0.048346 0.998817
88141.00781250 5415.26269531 -6251.75878906 0.005143 -0.048346 0.998817
81015.00000000 4622.89404297 -6257.42382813 0.005143 -0.048346 0.998817
67302.59375000 11618.64062500 -1573.72033691 0.011118 -0.999619 0.025268
65746.79687500 11573.12988281 -2712.03344727 0.011118 -0.999619 0.025268
67819.89062500 11609.09375000 -2170.69750977 0.011118 -0.999619 0.025268
68012.88281250 11620.95898438 -1783.66833496 0.011118 -0.999619 0.025268
67782.18750000 11623.20996094 -1596.75170898 0.011118 -0.999619 0.025268
65759.70312500 11564.60742188 -3054.39794922 0.011118 -0.999619 0.025268
67056.85156250 11606.25000000 -1959.12951660 0.011118 -0.999619 0.025268
68791.53906250 11640.61425781 -1142.98266602 -0.000995 -0.999856 0.016913
73002.04687500 11668.48144531 952.76281738 -0.000995 -0.999856 0.016913
72585.30468750 11659.48730469 380.79394531 -0.000995 -0.999856 0.016913
70085.07031250 11637.98046875 -1153.58740234 -0.000995 -0.999856 0.016913
71215.25000000 11657.62207031 119.86791992 -0.000995 -0.999856 0.016913
70985.33593750 11629.93261719 -1524.28393555 -0.000995 -0.999856 0.016913
69410.20312500 11619.68750000 -2297.74047852 -0.000995 -0.999856 0.016913
69480.78125000 11634.99218750 -1395.24877930 -0.000995 -0.999856 0.016913
91208.44531250 7109.89160156 -6193.03369141 0.007173 -0.042013 0.999091
